"play_id","half","time_remaining_half","secs_remaining","secs_remaining_absolute","description","home_score","away_score","score_diff","play_length","win_prob","home","away","home_time_out_remaining","away_time_out_remaining","home_timeout_ind","away_timeout_ind","home_favored_by","game_id","date"
326,2,"4:22",262,262,"Craig Hinton missed Free Throw.",61,68,-7,0,0.0422399045006749,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
327,2,"4:22",262,262,"Appalachian St Deadball Team Rebound.",61,68,-7,0,0.0422399045006749,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
328,2,"4:22",262,262,"Craig Hinton made Free Throw.",62,68,-6,12,0.0602008775265213,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
329,2,"4:10",250,250,"Kevin Hervey missed Layup.",62,68,-6,0,0.0517994389569596,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
330,2,"4:10",250,250,"Tyrell Johnson Block.",62,68,-6,0,0.0517994389569596,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
331,2,"4:10",250,250,"UT-Arlington Offensive Rebound.",62,68,-6,5,0.0517994389569596,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
332,2,"4:05",245,245,"Kevin Hervey made Three Point Jumper. Assisted by Erick Neal.",62,71,-9,22,0.0155542303321504,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
333,2,"3:43",223,223,"Griffin Kinney missed Layup.",62,71,-9,0,0.0124407806336162,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
334,2,"3:43",223,223,"Drew Charles Defensive Rebound.",62,71,-9,0,0.0124407806336162,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
335,2,"3:43",223,223,"Foul on Craig Hinton.",62,71,-9,0,0.0124407806336162,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
336,2,"3:43",223,223,"Official TV Timeout",62,71,-9,0,0.0124407806336162,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
337,2,"3:43",223,223,"Drew Charles made Free Throw.",62,72,-10,0,0.00818104812886086,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
338,2,"3:43",223,223,"Drew Charles made Free Throw.",62,73,-11,4,0.00537191735361055,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
339,2,"3:39",219,219,"Emarius Logan Turnover.",62,73,-11,21,0.00451184544782724,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
340,2,"3:18",198,198,"Kevin Hervey missed Layup.",62,73,-11,0,0.00403134212817985,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
341,2,"3:18",198,198,"Griffin Kinney Defensive Rebound.",62,73,-11,11,0.00403134212817985,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
342,2,"3:07",187,187,"Tyrell Johnson made Jumper.",64,73,-9,3,0.0073626478663278,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
343,2,"3:04",184,184,"Appalachian St  Timeout",64,73,-9,4,0.0073626478663278,"Appalachian State","UT Arlington",4,1,0,1,-7,400916055,2017-01-28
344,2,"3:00",180,180,"Foul on Ronshad Shabazz.",64,73,-9,0,0.0073626478663278,"Appalachian State","UT Arlington",4,1,0,1,-7,400916055,2017-01-28
345,2,"3:00",180,180,"Drew Charles missed Free Throw.",64,73,-9,0,0.0073626478663278,"Appalachian State","UT Arlington",4,1,0,1,-7,400916055,2017-01-28
346,2,"3:00",180,180,"UT-Arlington Deadball Team Rebound.",64,73,-9,0,0.0073626478663278,"Appalachian State","UT Arlington",4,1,0,1,-7,400916055,2017-01-28
347,2,"3:00",180,180,"Drew Charles made Free Throw.",64,74,-10,15,0.00454284591231346,"Appalachian State","UT Arlington",4,1,0,1,-7,400916055,2017-01-28
348,2,"2:45",165,165,"Ronshad Shabazz made Three Point Jumper.",67,74,-7,22,0.0152282859957583,"Appalachian State","UT Arlington",4,1,0,1,-7,400916055,2017-01-28
349,2,"2:23",143,143,"Kevin Hervey made Layup.",67,76,-9,18,0.00447348795851535,"Appalachian State","UT Arlington",4,1,0,1,-7,400916055,2017-01-28
350,2,"2:05",125,125,"Tyrell Johnson missed Jumper.",67,76,-9,0,0.00360560925265553,"Appalachian State","UT Arlington",4,1,0,1,-7,400916055,2017-01-28
351,2,"2:05",125,125,"Kevin Hervey Defensive Rebound.",67,76,-9,32,0.00360560925265553,"Appalachian State","UT Arlington",4,1,0,1,-7,400916055,2017-01-28
352,2,"1:33",93,93,"Foul on Tyrell Johnson.",67,76,-9,0,0.00262671687007978,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
353,2,"1:33",93,93,"Erick Neal made Free Throw.",67,77,-10,0,0.00140229760719517,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
354,2,"1:33",93,93,"Erick Neal made Free Throw.",67,78,-11,14,0.000748201658712301,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
355,2,"1:19",79,79,"Ronshad Shabazz missed Layup.",67,78,-11,0,0.000187048524756854,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
356,2,"1:19",79,79,"Kevin Hervey Defensive Rebound.",67,78,-11,18,0.000187048524756854,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
357,2,"1:01",61,61,"Foul on Patrick Good.",67,78,-11,0,0.000203717359225674,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
358,2,"1:01",61,61,"Erick Neal missed Free Throw.",67,78,-11,0,0.000203717359225674,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
359,2,"1:01",61,61,"UT-Arlington Deadball Team Rebound.",67,78,-11,0,0.000203717359225674,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
360,2,"1:01",61,61,"Erick Neal made Free Throw.",67,79,-12,7,9.69887187116963e-05,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
361,2,"0:54",54,54,"Ronshad Shabazz missed Three Point Jumper.",67,79,-12,0,7.16495034901515e-05,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
362,2,"0:54",54,54,"Jalen Jones Defensive Rebound.",67,79,-12,4,7.16495034901515e-05,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
363,2,"0:50",50,50,"Erick Neal missed Layup.",67,79,-12,0,1.41971845037297e-05,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
364,2,"0:50",50,50,"Ronshad Shabazz Block.",67,79,-12,2,1.41971845037297e-05,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
365,2,"0:48",48,48,"Patrick Good Defensive Rebound.",67,79,-12,5,8.49455616096646e-06,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
366,2,"0:43",43,43,"Griffin Kinney Turnover.",67,79,-12,2,1.75187610929373e-05,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
367,2,"0:41",41,41,"Erick Neal Steal.",67,79,-12,4,4.64045293252891e-06,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
368,2,"0:37",37,37,"Jalen Jones made Layup. Assisted by Erick Neal.",67,81,-14,6,2.46871494883464e-06,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
369,2,"0:31",31,31,"Patrick Good missed Three Point Jumper.",67,81,-14,0,1.31657358318616e-06,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
370,2,"0:31",31,31,"Kaelon Wilson Defensive Rebound.",67,81,-14,28,1.31657358318616e-06,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
371,2,"0:03",3,3,"Foul on Griffin Kinney.",67,81,-14,0,5.60777756413899e-12,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
372,2,"0:03",3,3,"Jorge Bilbao made Free Throw.",67,82,-15,0,1.00128982121472e-12,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
373,2,"0:03",3,3,"Jorge Bilbao made Free Throw.",67,83,-16,3,1.78784071692818e-13,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
374,2,"0:00",0,0,"End of Game",67,83,-16,0,3.40420073439777e-135,"Appalachian State","UT Arlington",4,1,0,0,-7,400916055,2017-01-28
